"OBJECTID","county_name","year","import_ratio"
1,"Lyon",2001,5.04473684210526
1,"Lyon",2002,4.85233160621762
1,"Lyon",2003,4.52567237163814
1,"Lyon",2004,4.37352245862884
1,"Lyon",2005,4.2013422818792
1,"Lyon",2006,4.21939953810624
1,"Lyon",2007,4.24193548387097
1,"Lyon",2008,3.81704781704782
1,"Lyon",2009,3.63300970873786
1,"Lyon",2010,3.49380530973451
1,"Lyon",2011,3.47431506849315
1,"Lyon",2012,3.52249134948097
1,"Lyon",2013,3.55941499085923
1,"Lyon",2014,3.65871559633028
1,"Lyon",2015,3.70304114490161
1,"Lyon",2016,3.92015209125475
1,"Lyon",2017,3.95348837209302
1,"Lyon",2018,3.23899371069182
1,"Lyon",2019,3.28365384615385
1,"Lyon",2020,3.26699029126214
1,"Lyon",2021,3.45959595959596
1,"Lyon",2022,3.26224328593997
2,"Osceola",2001,5.16483516483517
2,"Osceola",2002,4.75126903553299
2,"Osceola",2003,4.73056994818653
2,"Osceola",2004,4.05022831050228
2,"Osceola",2005,3.57438016528926
2,"Osceola",2006,3.63070539419087
2,"Osceola",2007,3.52208835341365
2,"Osceola",2008,3.79475982532751
2,"Osceola",2009,3.25910931174089
2,"Osceola",2010,3.02205882352941
2,"Osceola",2011,2.94795539033457
2,"Osceola",2012,2.45619335347432
2,"Osceola",2013,2.26686217008798
2,"Osceola",2014,2.45110410094637
2,"Osceola",2015,2.53135313531353
2,"Osceola",2016,2.38629283489097
2,"Osceola",2017,2.16480446927374
2,"Osceola",2018,2.17528735632184
2,"Osceola",2019,2.07670454545455
2,"Osceola",2020,2.00842696629213
2,"Osceola",2021,1.94929577464789
2,"Osceola",2022,1.9796511627907
3,"Dickinson",2001,5.12144212523719
3,"Dickinson",2002,5.16441005802708
3,"Dickinson",2003,5.33333333333333
3,"Dickinson",2004,2.40105078809107
3,"Dickinson",2005,2.28267973856209
3,"Dickinson",2006,4.20157480314961
3,"Dickinson",2007,3.98507462686567
3,"Dickinson",2008,3.75177304964539
3,"Dickinson",2009,1.91027308192458
3,"Dickinson",2010,1.87535410764873
3,"Dickinson",2011,1.87623066104079
3,"Dickinson",2012,0.4765625
3,"Dickinson",2013,1.69333333333333
3,"Dickinson",2014,3.1660329531052
3,"Dickinson",2015,3.43513513513514
3,"Dickinson",2016,3.37816245006658
3,"Dickinson",2017,3.31038961038961
3,"Dickinson",2018,2.920724801812
3,"Dickinson",2019,2.78144989339019
3,"Dickinson",2020,3.35018963337547
3,"Dickinson",2021,3.51128818061089
3,"Dickinson",2022,3.09873708381171
4,"Emmet",2001,3.05236486486486
4,"Emmet",2002,2.77635782747604
4,"Emmet",2003,2.53216374269006
4,"Emmet",2004,0.625954198473282
4,"Emmet",2005,0.611275964391691
4,"Emmet",2006,2.48132183908046
4,"Emmet",2007,2.56914119359534
4,"Emmet",2008,2.42998585572843
4,"Emmet",2009,0.427461139896373
4,"Emmet",2010,0.46013986013986
4,"Emmet",2011,0.446979865771812
4,"Emmet",2012,0.302739726027397
4,"Emmet",2013,0.319880418535127
4,"Emmet",2014,2.22151088348271
4,"Emmet",2015,2.21475625823452
4,"Emmet",2016,2.17051282051282
4,"Emmet",2017,2.10567010309278
4,"Emmet",2018,1.94665012406948
4,"Emmet",2019,2.02072538860104
4,"Emmet",2020,1.83516483516484
4,"Emmet",2021,1.95306388526728
4,"Emmet",2022,1.90275952693824
5,"Allamakee",2001,3.39507772020725
5,"Allamakee",2002,3.02237926972909
5,"Allamakee",2003,2.91389207807118
5,"Allamakee",2004,1.08668076109937
5,"Allamakee",2005,1.04875518672199
5,"Allamakee",2006,2.5807150595883
5,"Allamakee",2007,2.38485158648925
5,"Allamakee",2008,2.32248219735504
5,"Allamakee",2009,0.923502304147465
5,"Allamakee",2010,0.877350044762757
5,"Allamakee",2011,0.844559585492228
5,"Allamakee",2012,0.809290953545232
5,"Allamakee",2013,0.81074578989575
5,"Allamakee",2014,1.54730713245997
5,"Allamakee",2015,1.70583533173461
5,"Allamakee",2016,1.86625874125874
5,"Allamakee",2017,1.87599645704163
5,"Allamakee",2018,1.63129357087529
5,"Allamakee",2019,1.60587792012057
5,"Allamakee",2020,1.58819018404908
5,"Allamakee",2021,1.951171875
5,"Allamakee",2022,1.90316573556797
6,"Kossuth",2001,3.72435897435897
6,"Kossuth",2002,3.3978978978979
6,"Kossuth",2003,2.99318801089918
6,"Kossuth",2004,1.12569832402235
6,"Kossuth",2005,1.06983240223464
6,"Kossuth",2006,3.13302034428795
6,"Kossuth",2007,3.02286585365854
6,"Kossuth",2008,2.98502994011976
6,"Kossuth",2009,0.866666666666667
6,"Kossuth",2010,0.859375
6,"Kossuth",2011,0.754889178617992
6,"Kossuth",2012,0.812274368231047
6,"Kossuth",2013,0.730458221024259
6,"Kossuth",2014,2.57534246575342
6,"Kossuth",2015,2.56058394160584
6,"Kossuth",2016,2.46695402298851
6,"Kossuth",2017,2.43864598025388
6,"Kossuth",2018,2.23821989528796
6,"Kossuth",2019,2.33425414364641
6,"Kossuth",2020,2.38848920863309
6,"Kossuth",2021,2.59754224270353
6,"Kossuth",2022,2.54229607250755
7,"Winneshiek",2001,5.77896995708154
7,"Winneshiek",2002,5.11871227364185
7,"Winneshiek",2003,4.92485549132948
7,"Winneshiek",2004,2.1510333863275
7,"Winneshiek",2005,2.26006711409396
7,"Winneshiek",2006,4.56426332288401
7,"Winneshiek",2007,4.69067103109656
7,"Winneshiek",2008,4.85593220338983
7,"Winneshiek",2009,1.63443708609272
7,"Winneshiek",2010,1.58125
7,"Winneshiek",2011,1.6271637816245
7,"Winneshiek",2012,1.55497382198953
7,"Winneshiek",2013,1.39648173207037
7,"Winneshiek",2014,3.54617414248021
7,"Winneshiek",2015,3.49001331557923
7,"Winneshiek",2016,4.10876623376623
7,"Winneshiek",2017,4.24410774410774
7,"Winneshiek",2018,3.66715542521994
7,"Winneshiek",2019,3.55364806866953
7,"Winneshiek",2020,3.63846153846154
7,"Winneshiek",2021,3.79173290937997
7,"Winneshiek",2022,3.53097345132743
8,"Howard",2001,4.05785123966942
8,"Howard",2002,3.55452865064695
8,"Howard",2003,3.62734082397004
8,"Howard",2004,0.712041884816754
8,"Howard",2005,0.771266540642722
8,"Howard",2006,3.6004016064257
8,"Howard",2007,3.37325349301397
8,"Howard",2008,3.28598484848485
8,"Howard",2009,0.50983606557377
8,"Howard",2010,0.425036390101892
8,"Howard",2011,0.380636604774536
8,"Howard",2012,0.417582417582418
8,"Howard",2013,0.427576601671309
8,"Howard",2014,2.27076923076923
8,"Howard",2015,2.53024911032028
8,"Howard",2016,2.43523316062176
8,"Howard",2017,2.37221269296741
8,"Howard",2018,2.18740157480315
8,"Howard",2019,2.10903426791277
8,"Howard",2020,2.40353982300885
8,"Howard",2021,2.58223062381853
8,"Howard",2022,2.11197511664075
9,"Winnebago",2001,4.48407643312102
9,"Winnebago",2002,4.24390243902439
9,"Winnebago",2003,3.79234972677596
9,"Winnebago",2004,1.91763005780347
9,"Winnebago",2005,1.83983849259758
9,"Winnebago",2006,3.31858407079646
9,"Winnebago",2007,3.52558782849239
9,"Winnebago",2008,3.40300546448087
9,"Winnebago",2009,1.55526315789474
9,"Winnebago",2010,1.6786703601108
9,"Winnebago",2011,1.4171562867215
9,"Winnebago",2012,1.35461801596351
9,"Winnebago",2013,1.28683914510686
9,"Winnebago",2014,2.51106194690265
9,"Winnebago",2015,2.67373380447585
9,"Winnebago",2016,2.63360560093349
9,"Winnebago",2017,2.64539007092199
9,"Winnebago",2018,2.64635603345281
9,"Winnebago",2019,2.6372430471584
9,"Winnebago",2020,2.92043895747599
9,"Winnebago",2021,2.98472222222222
9,"Winnebago",2022,2.61111111111111
10,"Mitchell",2001,4.58290155440415
10,"Mitchell",2002,4.53452685421995
10,"Mitchell",2003,4.52417302798982
10,"Mitchell",2004,1.9119170984456
10,"Mitchell",2005,2.04696132596685
10,"Mitchell",2006,4.54641909814324
10,"Mitchell",2007,4.53208556149733
10,"Mitchell",2008,4.22680412371134
10,"Mitchell",2009,3.72300469483568
10,"Mitchell",2010,3.55217391304348
10,"Mitchell",2011,3.23293172690763
10,"Mitchell",2012,3.02742230347349
10,"Mitchell",2013,3.27824267782427
10,"Mitchell",2014,3.2037037037037
10,"Mitchell",2015,3.1497975708502
10,"Mitchell",2016,3.49885583524027
10,"Mitchell",2017,3.21153846153846
10,"Mitchell",2018,3.06720977596741
10,"Mitchell",2019,3.24890829694323
10,"Mitchell",2020,3.13107822410148
10,"Mitchell",2021,3.10970464135021
10,"Mitchell",2022,3.3968253968254
11,"Worth",2001,4.19521912350598
11,"Worth",2002,3.95419847328244
11,"Worth",2003,3.62886597938144
11,"Worth",2004,3.5
11,"Worth",2005,3.35064935064935
11,"Worth",2006,3.12951807228916
11,"Worth",2007,3.32081911262799
11,"Worth",2008,3.74900398406374
11,"Worth",2009,3.1038961038961
11,"Worth",2010,2.77151335311573
11,"Worth",2011,3.02528735632184
11,"Worth",2012,2.71541501976285
11,"Worth",2013,2.74522292993631
11,"Worth",2014,2.83632286995516
11,"Worth",2015,2.85909090909091
11,"Worth",2016,2.82
11,"Worth",2017,2.90092165898618
11,"Worth",2018,2.47983870967742
11,"Worth",2019,2.46262626262626
11,"Worth",2020,2.68421052631579
11,"Worth",2021,2.86073059360731
11,"Worth",2022,2.55894308943089
12,"Sioux",2001,3.72694394213382
12,"Sioux",2002,3.73465703971119
12,"Sioux",2003,3.68783542039356
12,"Sioux",2004,2.52966841186736
12,"Sioux",2005,2.51567944250871
12,"Sioux",2006,3.57845631891433
12,"Sioux",2007,3.5344
12,"Sioux",2008,3.5027365129007
12,"Sioux",2009,1.48643006263048
12,"Sioux",2010,1.37037037037037
12,"Sioux",2011,1.29589371980676
12,"Sioux",2012,1.32110643415514
12,"Sioux",2013,1.21407624633431
12,"Sioux",2014,2.53592652620205
12,"Sioux",2015,2.57778969957082
12,"Sioux",2016,2.61637239165329
12,"Sioux",2017,2.69176976869285
12,"Sioux",2018,2.46634146341463
12,"Sioux",2019,2.38805289557684
12,"Sioux",2020,2.10157830837718
12,"Sioux",2021,2.69359756097561
12,"Sioux",2022,2.43425925925926
13,"Obrien",2001,4.12442396313364
13,"Obrien",2002,3.96488549618321
13,"Obrien",2003,3.85671191553545
13,"Obrien",2004,2.12164073550212
13,"Obrien",2005,2.14032496307238
13,"Obrien",2006,3.59220389805097
13,"Obrien",2007,3.49331352154532
13,"Obrien",2008,3.49852941176471
13,"Obrien",2009,1.76566757493188
13,"Obrien",2010,1.64556962025316
13,"Obrien",2011,1.57125748502994
13,"Obrien",2012,1.61710037174721
13,"Obrien",2013,2.60350877192982
13,"Obrien",2014,2.54223744292237
13,"Obrien",2015,2.53097345132743
13,"Obrien",2016,2.39871382636656
13,"Obrien",2017,2.49886621315193
13,"Obrien",2018,2.2375745526839
13,"Obrien",2019,2.41138560687433
13,"Obrien",2020,2.49776785714286
13,"Obrien",2021,2.50890868596882
13,"Obrien",2022,2.32261410788382
14,"Clay",2001,4.12746585735964
14,"Clay",2002,3.71827057182706
14,"Clay",2003,3.79516358463727
14,"Clay",2004,0.73224043715847
14,"Clay",2005,0.649550706033376
14,"Clay",2006,3.11491442542787
14,"Clay",2007,3.09517923362176
14,"Clay",2008,2.953181272509
14,"Clay",2009,0.452747252747253
14,"Clay",2010,0.373150105708245
14,"Clay",2011,0.360323886639676
14,"Clay",2012,0.317658349328215
14,"Clay",2013,0.32565445026178
14,"Clay",2014,2.22265625
14,"Clay",2015,2.35175345377258
14,"Clay",2016,2.46892655367232
14,"Clay",2017,2.47683615819209
14,"Clay",2018,2.23618090452261
14,"Clay",2019,2.26483050847458
14,"Clay",2020,2.28856243441763
14,"Clay",2021,2.30769230769231
14,"Clay",2022,2.18799212598425
15,"Palo Alto",2001,3.73206751054852
15,"Palo Alto",2002,3.40518962075848
15,"Palo Alto",2003,3.39630390143737
15,"Palo Alto",2004,2.99253731343284
15,"Palo Alto",2005,2.88661710037175
15,"Palo Alto",2006,3.05905511811024
15,"Palo Alto",2007,3.09879032258065
15,"Palo Alto",2008,2.81428571428571
15,"Palo Alto",2009,2.72924187725632
15,"Palo Alto",2010,2.76592356687898
15,"Palo Alto",2011,2.75845410628019
15,"Palo Alto",2012,2.61212121212121
15,"Palo Alto",2013,2.54828660436137
15,"Palo Alto",2014,2.45107033639144
15,"Palo Alto",2015,2.54545454545455
15,"Palo Alto",2016,2.3687230989957
15,"Palo Alto",2017,2.44700460829493
15,"Palo Alto",2018,2.31892697466468
15,"Palo Alto",2019,2.15034482758621
15,"Palo Alto",2020,2.1906779661017
15,"Palo Alto",2021,2.31221719457014
15,"Palo Alto",2022,2.12995896032832
16,"Hancock",2001,4.26282051282051
16,"Hancock",2002,4.15189873417722
16,"Hancock",2003,3.96487603305785
16,"Hancock",2004,3.43198529411765
16,"Hancock",2005,3.28985507246377
16,"Hancock",2006,3.47318007662835
16,"Hancock",2007,3.2534965034965
16,"Hancock",2008,3.18938053097345
16,"Hancock",2009,2.88403361344538
16,"Hancock",2010,2.87722132471729
16,"Hancock",2011,2.73961661341853
16,"Hancock",2012,2.86153846153846
16,"Hancock",2013,2.65614035087719
16,"Hancock",2014,2.76296296296296
16,"Hancock",2015,2.97227356746765
16,"Hancock",2016,3.02123552123552
16,"Hancock",2017,3.00589390962672
16,"Hancock",2018,2.61815068493151
16,"Hancock",2019,3.01411290322581
16,"Hancock",2020,3.03917525773196
16,"Hancock",2021,3.12660944206009
16,"Hancock",2022,3.26410835214447
17,"Cerro Gordo",2001,3.75392953929539
17,"Cerro Gordo",2002,3.59863588667366
17,"Cerro Gordo",2003,3.51720487030175
17,"Cerro Gordo",2004,0.463579604578564
17,"Cerro Gordo",2005,0.431472081218274
17,"Cerro Gordo",2006,3.17452357071214
17,"Cerro Gordo",2007,3.03488943488943
17,"Cerro Gordo",2008,2.85472818638648
17,"Cerro Gordo",2009,0.279769262463947
17,"Cerro Gordo",2010,0.269822485207101
17,"Cerro Gordo",2011,0.111813512445674
17,"Cerro Gordo",2012,0.359038737446198
17,"Cerro Gordo",2013,0.361651448987694
17,"Cerro Gordo",2014,2.23247927656368
17,"Cerro Gordo",2015,2.21280749707146
17,"Cerro Gordo",2016,2.21834574676597
17,"Cerro Gordo",2017,2.51768920734438
17,"Cerro Gordo",2018,2.25656565656566
17,"Cerro Gordo",2019,2.16341370072713
17,"Cerro Gordo",2020,2.13237577639752
17,"Cerro Gordo",2021,2.30457069628364
17,"Cerro Gordo",2022,2.1055900621118
18,"Chickasaw",2001,4.46460980036298
18,"Chickasaw",2002,4.53631284916201
18,"Chickasaw",2003,4.34322820037106
18,"Chickasaw",2004,1.96064400715564
18,"Chickasaw",2005,2.01473296500921
18,"Chickasaw",2006,3.96078431372549
18,"Chickasaw",2007,4.16666666666667
18,"Chickasaw",2008,3.87010676156584
18,"Chickasaw",2009,1.58267716535433
18,"Chickasaw",2010,1.49266862170088
18,"Chickasaw",2011,1.553772070626
18,"Chickasaw",2012,1.56309148264984
18,"Chickasaw",2013,2.9858934169279
18,"Chickasaw",2014,3.17408906882591
18,"Chickasaw",2015,3.20967741935484
18,"Chickasaw",2016,3.3573883161512
18,"Chickasaw",2017,3.1002004008016
18,"Chickasaw",2018,2.83457249070632
18,"Chickasaw",2019,2.70201096892139
18,"Chickasaw",2020,2.77389705882353
18,"Chickasaw",2021,3.31543624161074
18,"Chickasaw",2022,3.09623430962343
19,"Floyd",2001,3.0524625267666
19,"Floyd",2002,2.79088206144698
19,"Floyd",2003,2.88807531380753
19,"Floyd",2004,1.20364050056883
19,"Floyd",2005,1.11290322580645
19,"Floyd",2006,2.90054644808743
19,"Floyd",2007,2.77287066246057
19,"Floyd",2008,2.57507360157017
19,"Floyd",2009,0.942798774259448
19,"Floyd",2010,0.922998986828774
19,"Floyd",2011,0.540983606557377
19,"Floyd",2012,0.510835913312694
19,"Floyd",2013,0.449060336300692
19,"Floyd",2014,2.19447513812155
19,"Floyd",2015,2.06624605678233
19,"Floyd",2016,2.07257203842049
19,"Floyd",2017,2.03418803418803
19,"Floyd",2018,1.92462311557789
19,"Floyd",2019,1.88636363636364
19,"Floyd",2020,1.92957746478873
19,"Floyd",2021,1.94450154162384
19,"Floyd",2022,1.83366533864542
20,"Clayton",2001,3.45347593582888
20,"Clayton",2002,3.26222684703434
20,"Clayton",2003,3.37677984665936
20,"Clayton",2004,3.225
20,"Clayton",2005,2.99454297407913
20,"Clayton",2006,3.20328849028401
20,"Clayton",2007,3.01385041551247
20,"Clayton",2008,2.98609179415855
20,"Clayton",2009,2.67365661861075
20,"Clayton",2010,2.53846153846154
20,"Clayton",2011,2.51522842639594
20,"Clayton",2012,2.5796178343949
20,"Clayton",2013,2.78082191780822
20,"Clayton",2014,2.92264416315049
20,"Clayton",2015,2.83469945355191
20,"Clayton",2016,2.77567567567568
20,"Clayton",2017,3.1304347826087
20,"Clayton",2018,2.58872901678657
20,"Clayton",2019,2.61714285714286
20,"Clayton",2020,2.7667731629393
20,"Clayton",2021,2.89268292682927
20,"Clayton",2022,2.49490196078431
21,"Fayette",2001,3.24018838304553
21,"Fayette",2002,2.98521803399852
21,"Fayette",2003,2.87912087912088
21,"Fayette",2004,0.748523206751055
21,"Fayette",2005,1.09285237140949
21,"Fayette",2006,2.7027397260274
21,"Fayette",2007,2.61898305084746
21,"Fayette",2008,2.81911013858497
21,"Fayette",2009,1.59130434782609
21,"Fayette",2010,1.47731629392971
21,"Fayette",2011,1.39350405996252
21,"Fayette",2012,1.34769230769231
21,"Fayette",2013,1.2811296534018
21,"Fayette",2014,2.07091737150293
21,"Fayette",2015,2.04554201411161
21,"Fayette",2016,2.00830140485313
21,"Fayette",2017,2.06149732620321
21,"Fayette",2018,1.94627054361568
21,"Fayette",2019,1.94088050314465
21,"Fayette",2020,2.10797799174691
21,"Fayette",2021,2.23652048885694
21,"Fayette",2022,2.03127035830619
22,"Plymouth",2001,6.11203319502075
22,"Plymouth",2002,5.81149732620321
22,"Plymouth",2003,5.49188514357054
22,"Plymouth",2004,2.5005875440658
22,"Plymouth",2005,2.28191489361702
22,"Plymouth",2006,5.07584597432905
22,"Plymouth",2007,5.06213364595545
22,"Plymouth",2008,4.79732739420935
22,"Plymouth",2009,2.16494845360825
22,"Plymouth",2010,2.01845018450184
22,"Plymouth",2011,1.93688007213706
22,"Plymouth",2012,1.86569717707442
22,"Plymouth",2013,1.75332225913621
22,"Plymouth",2014,3.39408866995074
22,"Plymouth",2015,3.44151565074135
22,"Plymouth",2016,3.57952622673435
22,"Plymouth",2017,3.46991869918699
22,"Plymouth",2018,3.09255242227043
22,"Plymouth",2019,3.0347764371895
22,"Plymouth",2020,3.20692249811889
22,"Plymouth",2021,3.27588813303099
22,"Plymouth",2022,3.04721634954193
23,"Cherokee",2001,4.72930648769575
23,"Cherokee",2002,4.00581395348837
23,"Cherokee",2003,3.7
23,"Cherokee",2004,1.54727272727273
23,"Cherokee",2005,1.43694493783304
23,"Cherokee",2006,3.33577981651376
23,"Cherokee",2007,3.53891050583658
23,"Cherokee",2008,2.97009966777409
23,"Cherokee",2009,1.12824675324675
23,"Cherokee",2010,1.25765765765766
23,"Cherokee",2011,1.14566284779051
23,"Cherokee",2012,1.07478005865103
23,"Cherokee",2013,1.02900763358779
23,"Cherokee",2014,2.5
23,"Cherokee",2015,2.60413354531002
23,"Cherokee",2016,2.65849673202614
23,"Cherokee",2017,2.49619482496195
23,"Cherokee",2018,2.56906077348066
23,"Cherokee",2019,2.68855534709193
23,"Cherokee",2020,2.46875
23,"Cherokee",2021,2.71691176470588
23,"Cherokee",2022,2.58490566037736
24,"Buena Vista",2001,2.59774964838256
24,"Buena Vista",2002,2.60738714090287
24,"Buena Vista",2003,2.43265565438374
24,"Buena Vista",2004,1.12580231065469
24,"Buena Vista",2005,1.03541416566627
24,"Buena Vista",2006,2.12464589235127
24,"Buena Vista",2007,2.12742382271468
24,"Buena Vista",2008,2.01858544140423
24,"Buena Vista",2009,0.787166741979214
24,"Buena Vista",2010,0.774581365392872
24,"Buena Vista",2011,0.732665330661323
24,"Buena Vista",2012,0.700389105058366
24,"Buena Vista",2013,0.664539289988033
24,"Buena Vista",2014,1.59782170229931
24,"Buena Vista",2015,1.55084097859327
24,"Buena Vista",2016,1.63632619439868
24,"Buena Vista",2017,1.65342521280908
24,"Buena Vista",2018,1.63512518409426
24,"Buena Vista",2019,1.57982905982906
24,"Buena Vista",2020,1.69288793103448
24,"Buena Vista",2021,1.69186256781194
24,"Buena Vista",2022,1.78066215199398
25,"Pocahontas",2001,3.35949367088608
25,"Pocahontas",2002,3.40108401084011
25,"Pocahontas",2003,3.23691460055096
25,"Pocahontas",2004,3.4952380952381
25,"Pocahontas",2005,2.87465181058496
