"OBJECTID","county_name","year","import_ratio"
49,"Crawford",2021,1.86185567010309
49,"Crawford",2022,1.62944785276074
50,"Carroll",2001,3.89073634204276
50,"Carroll",2002,3.86577992744861
50,"Carroll",2003,3.81116389548694
50,"Carroll",2004,1.67337278106509
50,"Carroll",2005,1.50323275862069
50,"Carroll",2006,3.05474095796676
50,"Carroll",2007,3.2232905982906
50,"Carroll",2008,3.31157894736842
50,"Carroll",2009,1.27783251231527
50,"Carroll",2010,1.1219512195122
50,"Carroll",2011,0.835714285714286
50,"Carroll",2012,0.861486486486487
50,"Carroll",2013,0.826542491268917
50,"Carroll",2014,2.79058823529412
50,"Carroll",2015,2.59409190371991
50,"Carroll",2016,2.62884784520668
50,"Carroll",2017,2.60237892948173
50,"Carroll",2018,2.37412858249419
50,"Carroll",2019,2.63800515907137
50,"Carroll",2020,2.91761363636364
50,"Carroll",2021,2.99310344827586
50,"Carroll",2022,2.62283737024221
51,"Greene",2001,2.97443609022556
51,"Greene",2002,2.63483146067416
51,"Greene",2003,2.73303167420814
51,"Greene",2004,0.8256735340729
51,"Greene",2005,0.837795275590551
51,"Greene",2006,2.63695299837925
51,"Greene",2007,2.67156862745098
51,"Greene",2008,2.43880597014925
51,"Greene",2009,0.759112519809826
51,"Greene",2010,0.581395348837209
51,"Greene",2011,0.567200986436498
51,"Greene",2012,0.602331606217617
51,"Greene",2013,2.03047895500726
51,"Greene",2014,2.07153284671533
51,"Greene",2015,2.03072625698324
51,"Greene",2016,2.14437689969605
51,"Greene",2017,2.17573872472784
51,"Greene",2018,2.20985691573927
51,"Greene",2019,2.05777777777778
51,"Greene",2020,2.0855365474339
51,"Greene",2021,2.26825127334465
51,"Greene",2022,2.12559618441971
52,"Boone",2001,4.67857142857143
52,"Boone",2002,4.36715481171548
52,"Boone",2003,4.30880829015544
52,"Boone",2004,1.70848708487085
52,"Boone",2005,2.14680050188206
52,"Boone",2006,3.73992322456814
52,"Boone",2007,3.76279527559055
52,"Boone",2008,3.41539838854073
52,"Boone",2009,1.28463476070529
52,"Boone",2010,1.21535022354694
52,"Boone",2011,1.18650217706821
52,"Boone",2012,1.26425269645609
52,"Boone",2013,1.3441615452151
52,"Boone",2014,3.25068368277119
52,"Boone",2015,2.57894736842105
52,"Boone",2016,2.784639746635
52,"Boone",2017,2.96277495769882
52,"Boone",2018,2.68865030674847
52,"Boone",2019,2.90769230769231
52,"Boone",2020,3.14959202175884
52,"Boone",2021,3.04653204565408
52,"Boone",2022,3.01716738197425
53,"Story",2001,7.74111675126904
53,"Story",2002,6.89760207388205
53,"Story",2003,5.82089552238806
53,"Story",2004,1.14825253664036
53,"Story",2005,0.541123370110331
53,"Story",2006,5.12196307094266
53,"Story",2007,5.61894846434149
53,"Story",2008,4.81274900398406
53,"Story",2009,0.4
53,"Story",2010,0.384738955823293
53,"Story",2011,0.346545454545455
53,"Story",2012,0.328268551236749
53,"Story",2013,0.334942443371704
53,"Story",2014,4.00259259259259
53,"Story",2015,3.81798866855524
53,"Story",2016,3.84033910279053
53,"Story",2017,4.14785553047404
53,"Story",2018,3.77559322033898
53,"Story",2019,3.94801545486477
53,"Story",2020,3.83997180119845
53,"Story",2021,4.26574500768049
53,"Story",2022,3.87365123564219
54,"Marshall",2001,2.73918417799753
54,"Marshall",2002,2.63843387934479
54,"Marshall",2003,2.33934252386002
54,"Marshall",2004,0.53735255570118
54,"Marshall",2005,0.515960712093309
54,"Marshall",2006,2.08743842364532
54,"Marshall",2007,1.99357476635514
54,"Marshall",2008,1.93635321100917
54,"Marshall",2009,0.483160965261204
54,"Marshall",2010,0.475384214639229
54,"Marshall",2011,0.469567404426559
54,"Marshall",2012,0.45404367650588
54,"Marshall",2013,0.486522551374433
54,"Marshall",2014,1.67782002534854
54,"Marshall",2015,1.66708796764408
54,"Marshall",2016,1.99940316323486
54,"Marshall",2017,1.73983950297696
54,"Marshall",2018,1.56850131045985
54,"Marshall",2019,1.89868721461187
54,"Marshall",2020,1.59671890303624
54,"Marshall",2021,1.71602649006623
54,"Marshall",2022,1.66925064599483
55,"Clinton",2001,3.35140482785912
55,"Clinton",2002,3.30475815965395
55,"Clinton",2003,3.13979706877114
55,"Clinton",2004,0.826223776223776
55,"Clinton",2005,0.456005352960856
55,"Clinton",2006,2.73024341447149
55,"Clinton",2007,2.64965652600589
55,"Clinton",2008,2.70714985308521
55,"Clinton",2009,0.421719457013575
55,"Clinton",2010,0.421236872812135
55,"Clinton",2011,0.447925992241122
55,"Clinton",2012,0.461990020545935
55,"Clinton",2013,0.444009632751355
55,"Clinton",2014,2.28225559301256
55,"Clinton",2015,2.14175478708202
55,"Clinton",2016,2.17542823390431
55,"Clinton",2017,2.15219976218787
55,"Clinton",2018,2.05727246952084
55,"Clinton",2019,2.33911620294599
55,"Clinton",2020,2.34724983432737
55,"Clinton",2021,2.37071860308932
55,"Clinton",2022,2.247997436719
56,"Cedar",2001,5.61466458658346
56,"Cedar",2002,6.10332749562172
56,"Cedar",2003,5.75782537067545
56,"Cedar",2004,5.69217970049917
56,"Cedar",2005,5.21745788667688
56,"Cedar",2006,5.36635220125786
56,"Cedar",2007,4.77918424753868
56,"Cedar",2008,4.58355795148248
56,"Cedar",2009,4.24155193992491
56,"Cedar",2010,3.84726867335563
56,"Cedar",2011,3.78048780487805
56,"Cedar",2012,3.60774058577406
56,"Cedar",2013,3.43051201671891
56,"Cedar",2014,3.53311617806732
56,"Cedar",2015,3.67016317016317
56,"Cedar",2016,3.54719101123596
56,"Cedar",2017,3.86691542288557
56,"Cedar",2018,3.45558086560364
56,"Cedar",2019,3.35326688815061
56,"Cedar",2020,3.17377398720682
56,"Cedar",2021,3.43478260869565
56,"Cedar",2022,3.1091658084449
57,"Harrison",2001,3.66778523489933
57,"Harrison",2002,3.39327024185068
57,"Harrison",2003,3.1936127744511
57,"Harrison",2004,2.98387096774194
57,"Harrison",2005,3.02478551000953
57,"Harrison",2006,3.06144697720515
57,"Harrison",2007,3.22175732217573
57,"Harrison",2008,3.08452138492872
57,"Harrison",2009,3.05948717948718
57,"Harrison",2010,2.957
57,"Harrison",2011,2.98146240988671
57,"Harrison",2012,2.82416502946955
57,"Harrison",2013,2.73903966597077
57,"Harrison",2014,2.65888324873096
57,"Harrison",2015,2.9020902090209
57,"Harrison",2016,2.87320837927233
57,"Harrison",2017,2.94874715261959
57,"Harrison",2018,2.52758274824473
57,"Harrison",2019,2.62591431556949
57,"Harrison",2020,2.8930669800235
57,"Harrison",2021,2.85665529010239
57,"Harrison",2022,2.54757085020243
58,"Shelby",2001,3.53582089552239
58,"Shelby",2002,3.52205882352941
58,"Shelby",2003,3.53185185185185
58,"Shelby",2004,1.12741935483871
58,"Shelby",2005,0.553191489361702
58,"Shelby",2006,3.89880952380952
58,"Shelby",2007,3.48056537102473
58,"Shelby",2008,3.46302816901408
58,"Shelby",2009,0.537987679671458
58,"Shelby",2010,0.437931034482759
58,"Shelby",2011,0.458110516934046
58,"Shelby",2012,0.387788778877888
58,"Shelby",2013,0.408348457350272
58,"Shelby",2014,3.01298701298701
58,"Shelby",2015,3.12060301507538
58,"Shelby",2016,3.07413509060956
58,"Shelby",2017,2.94628751974724
58,"Shelby",2018,2.51219512195122
58,"Shelby",2019,2.6962962962963
58,"Shelby",2020,2.42032967032967
58,"Shelby",2021,2.58635703918723
58,"Shelby",2022,2.45280437756498
59,"Audubon",2001,3.82993197278912
59,"Audubon",2002,4.0410447761194
59,"Audubon",2003,3.68531468531469
59,"Audubon",2004,3.61090909090909
59,"Audubon",2005,3.17377049180328
59,"Audubon",2006,3.08469055374593
59,"Audubon",2007,3.29181494661922
59,"Audubon",2008,2.98322147651007
59,"Audubon",2009,2.98958333333333
59,"Audubon",2010,3.04494382022472
59,"Audubon",2011,2.75261324041812
59,"Audubon",2012,2.93774319066148
59,"Audubon",2013,2.768
59,"Audubon",2014,2.71212121212121
59,"Audubon",2015,2.734375
59,"Audubon",2016,2.47290640394089
59,"Audubon",2017,2.47474747474747
59,"Audubon",2018,2.2212389380531
59,"Audubon",2019,2.38139534883721
59,"Audubon",2020,2.58947368421053
59,"Audubon",2021,2.97687861271676
59,"Audubon",2022,2.50246305418719
60,"Guthrie",2001,3.68591549295775
60,"Guthrie",2002,3.32020330368488
60,"Guthrie",2003,3.12171837708831
60,"Guthrie",2004,3.1311084624553
60,"Guthrie",2005,3.31289111389237
60,"Guthrie",2006,3.18491484184915
60,"Guthrie",2007,3.11488862837046
60,"Guthrie",2008,3.15483119906868
60,"Guthrie",2009,2.84623773173392
60,"Guthrie",2010,2.7489539748954
60,"Guthrie",2011,2.47910592808552
60,"Guthrie",2012,2.70031545741325
60,"Guthrie",2013,2.5672131147541
60,"Guthrie",2014,2.53954496208017
60,"Guthrie",2015,2.63594470046083
60,"Guthrie",2016,2.74114774114774
60,"Guthrie",2017,2.75031055900621
60,"Guthrie",2018,2.51181102362205
60,"Guthrie",2019,2.39827771797632
60,"Guthrie",2020,2.46335963923337
60,"Guthrie",2021,2.72125
60,"Guthrie",2022,2.5249406175772
61,"Johnson",2001,5.92338530066815
61,"Johnson",2002,5.96965699208443
61,"Johnson",2003,5.30552291421857
61,"Johnson",2004,0.160014005602241
61,"Johnson",2005,0.160566298342541
61,"Johnson",2006,4.54770206022187
61,"Johnson",2007,4.1193988310604
61,"Johnson",2008,3.86238532110092
61,"Johnson",2009,0.128453708191953
61,"Johnson",2010,0.12576112412178
61,"Johnson",2011,0.124912770411724
61,"Johnson",2012,0.116110623353819
61,"Johnson",2013,0.0959843290891283
61,"Johnson",2014,3.33749257278669
61,"Johnson",2015,3.130442703589
61,"Johnson",2016,3.10651408450704
61,"Johnson",2017,3.1826178747361
61,"Johnson",2018,2.95137997432606
61,"Johnson",2019,2.94727730563425
61,"Johnson",2020,3.12421835389556
61,"Johnson",2021,2.95461658841941
61,"Johnson",2022,2.80511229314421
62,"Dallas",2001,5.55006337135615
62,"Dallas",2002,5.53438831405965
62,"Dallas",2003,5.23227917121047
62,"Dallas",2004,0.642210576464983
62,"Dallas",2005,0.678107606679035
62,"Dallas",2006,5.05337450374945
62,"Dallas",2007,4.86744560838034
62,"Dallas",2008,4.80945236309077
62,"Dallas",2009,0.542564102564103
62,"Dallas",2010,0.197781299524564
62,"Dallas",2011,0.194915254237288
62,"Dallas",2012,0.182203389830508
62,"Dallas",2013,0.184493491794001
62,"Dallas",2014,4.09760403530895
62,"Dallas",2015,4.28078078078078
62,"Dallas",2016,4.45774473358116
62,"Dallas",2017,4.64889660302504
62,"Dallas",2018,4.68616125150421
62,"Dallas",2019,4.82327790973872
62,"Dallas",2020,5.5863280194542
62,"Dallas",2021,5.56054737929254
62,"Dallas",2022,4.7723090092018
63,"Iowa",2001,5.01893287435456
63,"Iowa",2002,5.1678445229682
63,"Iowa",2003,5.04006968641115
63,"Iowa",2004,3.07129798903108
63,"Iowa",2005,2.77142857142857
63,"Iowa",2006,4.99293286219081
63,"Iowa",2007,4.42345276872964
63,"Iowa",2008,4.29552715654952
63,"Iowa",2009,2.17489421720733
63,"Iowa",2010,2.0259067357513
63,"Iowa",2011,1.83312577833126
63,"Iowa",2012,1.84774193548387
63,"Iowa",2013,1.80818053596615
63,"Iowa",2014,3.33884297520661
63,"Iowa",2015,3.53478260869565
63,"Iowa",2016,3.15531660692951
63,"Iowa",2017,3.24050632911392
63,"Iowa",2018,2.85106382978723
63,"Iowa",2019,3.20502645502645
63,"Iowa",2020,3.09570552147239
63,"Iowa",2021,3.32913165266106
63,"Iowa",2022,3.06976744186047
64,"Polk",2001,3.63152985074627
64,"Polk",2002,3.36931142579181
64,"Polk",2003,3.27555998531186
64,"Polk",2004,0
64,"Polk",2005,0
64,"Polk",2006,3.2456590370955
64,"Polk",2007,2.75908268946244
64,"Polk",2008,2.91745578760756
64,"Polk",2009,0
64,"Polk",2010,0
64,"Polk",2011,0
64,"Polk",2012,0
64,"Polk",2013,0
64,"Polk",2014,2.234404536862
64,"Polk",2015,2.20158352650751
64,"Polk",2016,2.19579383886256
64,"Polk",2017,2.13468771369957
64,"Polk",2018,2.07014457698862
64,"Polk",2019,2.09191662990737
64,"Polk",2020,2.17834189288335
64,"Polk",2021,2.12068818184408
64,"Polk",2022,2.08628844915895
65,"Poweshiek",2001,4.22841225626741
65,"Poweshiek",2002,4.30835734870317
65,"Poweshiek",2003,3.95520421607378
65,"Poweshiek",2004,1.52926525529265
65,"Poweshiek",2005,1.48157248157248
65,"Poweshiek",2006,3.71411042944785
65,"Poweshiek",2007,3.65272496831432
65,"Poweshiek",2008,3.60292326431181
65,"Poweshiek",2009,1.18201284796574
65,"Poweshiek",2010,1.07624633431085
65,"Poweshiek",2011,1.01449275362319
65,"Poweshiek",2012,1.08308605341246
65,"Poweshiek",2013,1.13020277481323
65,"Poweshiek",2014,2.89285714285714
65,"Poweshiek",2015,3.02272727272727
65,"Poweshiek",2016,3.08857808857809
65,"Poweshiek",2017,3.31605562579014
65,"Poweshiek",2018,2.7906976744186
65,"Poweshiek",2019,2.69018404907975
65,"Poweshiek",2020,2.96608187134503
65,"Poweshiek",2021,2.96702002355713
65,"Poweshiek",2022,2.99754901960784
66,"Jasper",2001,5.51663747810858
66,"Jasper",2002,4.87450357426529
66,"Jasper",2003,4.62166285278413
66,"Jasper",2004,1.75081116158339
66,"Jasper",2005,1.17232021709634
66,"Jasper",2006,3.58228605625374
66,"Jasper",2007,3.25877903835764
66,"Jasper",2008,3.07055214723926
66,"Jasper",2009,0.821480406386067
66,"Jasper",2010,0.788041053101294
66,"Jasper",2011,0.785386029411765
66,"Jasper",2012,0.746971736204576
66,"Jasper",2013,0.702714730752114
66,"Jasper",2014,2.41434262948207
66,"Jasper",2015,2.42259786476868
66,"Jasper",2016,2.46339245111414
66,"Jasper",2017,2.35109983079526
66,"Jasper",2018,2.23857662757784
66,"Jasper",2019,2.35178875638842
66,"Jasper",2020,2.6373786407767
66,"Jasper",2021,2.74785245073269
66,"Jasper",2022,2.35862966175195
67,"Scott",2001,3.53761898552614
67,"Scott",2002,3.09905984865856
67,"Scott",2003,2.95677994061366
67,"Scott",2004,0
67,"Scott",2005,0
67,"Scott",2006,2.69148936170213
67,"Scott",2007,2.69867615095831
67,"Scott",2008,2.64080896315989
67,"Scott",2009,0
67,"Scott",2010,0
67,"Scott",2011,0
67,"Scott",2012,0
67,"Scott",2013,0
67,"Scott",2014,2.53784897882706
67,"Scott",2015,2.17049701789264
67,"Scott",2016,2.16690510252742
67,"Scott",2017,2.31457320712885
67,"Scott",2018,2.2221768262788
67,"Scott",2019,2.47667825132614
67,"Scott",2020,2.46196557468073
67,"Scott",2021,2.63291264050483
67,"Scott",2022,2.60460539263924
68,"Muscatine",2001,3.50463392029657
68,"Muscatine",2002,3.43630573248408
68,"Muscatine",2003,3.04106180008295
68,"Muscatine",2004,0.35498320268757
68,"Muscatine",2005,0.329268292682927
68,"Muscatine",2006,2.90186190845617
68,"Muscatine",2007,2.52440255806126
68,"Muscatine",2008,2.48316443282118
68,"Muscatine",2009,0.239042675893887
68,"Muscatine",2010,0.24288256227758
68,"Muscatine",2011,0.23202614379085
68,"Muscatine",2012,0.219225634178905
68,"Muscatine",2013,0.215734649122807
68,"Muscatine",2014,1.9867146415721
68,"Muscatine",2015,2.02676258992806
68,"Muscatine",2016,2.05233918128655
68,"Muscatine",2017,1.94924284913068
68,"Muscatine",2018,1.98670135877421
68,"Muscatine",2019,2.1083850931677
68,"Muscatine",2020,2.10709718670077
68,"Muscatine",2021,2.06470028544244
68,"Muscatine",2022,2.00558832660664
69,"Pottawattamie",2001,3.51176590955596
69,"Pottawattamie",2002,3.00151543853002
69,"Pottawattamie",2003,2.78411952324996
69,"Pottawattamie",2004,0.642938404030554
69,"Pottawattamie",2005,0.576710899060683
69,"Pottawattamie",2006,2.36972238288028
69,"Pottawattamie",2007,2.28144388042865
69,"Pottawattamie",2008,2.24313397462707
69,"Pottawattamie",2009,0.48559134176555
69,"Pottawattamie",2010,0.481539465101109
69,"Pottawattamie",2011,0.443564115065822
69,"Pottawattamie",2012,0.467661051819468
69,"Pottawattamie",2013,0.502341920374707
69,"Pottawattamie",2014,2.40452301321867
69,"Pottawattamie",2015,2.0131421744325
69,"Pottawattamie",2016,1.89237108253215
69,"Pottawattamie",2017,2.20746705710103
69,"Pottawattamie",2018,2.45717082721488
69,"Pottawattamie",2019,1.94084579021336
69,"Pottawattamie",2020,1.85180124223602
69,"Pottawattamie",2021,1.88055908513342
69,"Pottawattamie",2022,2.07458100558659
70,"Cass",2001,3.38192771084337
70,"Cass",2002,3.11534154535274
70,"Cass",2003,2.98434004474273
70,"Cass",2004,1.20738327904452
70,"Cass",2005,1.10030395136778
70,"Cass",2006,2.80519480519481
70,"Cass",2007,2.80503833515882
70,"Cass",2008,2.62627291242363
70,"Cass",2009,0.987000928505107
70,"Cass",2010,0.978840846366145
70,"Cass",2011,0.910062333036509
70,"Cass",2012,1.080204778157
70,"Cass",2013,1.01583531274743
70,"Cass",2014,2.18335901386749
70,"Cass",2015,2.24050632911392
70,"Cass",2016,2.25707547169811
70,"Cass",2017,2.38230519480519
70,"Cass",2018,2.05441696113074
70,"Cass",2019,2.22906793048973
70,"Cass",2020,2.07976268951879
70,"Cass",2021,2.11788896504455
70,"Cass",2022,2.43068939955523
71,"Washington",2001,4.57477243172952
71,"Washington",2002,4.27757575757576
71,"Washington",2003,3.9031903190319
71,"Washington",2004,0.675257731958763
71,"Washington",2005,0.651296829971182
71,"Washington",2006,3.43367826904986
71,"Washington",2007,3.67219512195122
71,"Washington",2008,3.31473408892764
71,"Washington",2009,0.612698412698413
71,"Washington",2010,0.602707006369427
71,"Washington",2011,0.567505720823799
71,"Washington",2012,0.545652173913043
71,"Washington",2013,0.513636363636364
71,"Washington",2014,2.81754111198121
71,"Washington",2015,2.80367118914605
71,"Washington",2016,3.0531197301855
71,"Washington",2017,3.17422222222222
71,"Washington",2018,2.84392598551891
71,"Washington",2019,2.86418755052547
71,"Washington",2020,2.72173215717723
71,"Washington",2021,2.835
71,"Washington",2022,2.7609756097561
72,"Adair",2001,3.17962466487936
72,"Adair",2002,3.14209115281501
72,"Adair",2003,3.34870317002882
72,"Adair",2004,3.8458904109589
72,"Adair",2005,3.35451505016722
72,"Adair",2006,3.4192439862543
72,"Adair",2007,3.34265734265734
72,"Adair",2008,3.08116883116883
72,"Adair",2009,2.64080459770115
72,"Adair",2010,2.39267015706806
72,"Adair",2011,2.43967828418231
72,"Adair",2012,2.43342776203966
72,"Adair",2013,2.26086956521739
72,"Adair",2014,2.31444759206799
72,"Adair",2015,2.29428571428571
72,"Adair",2016,2.23529411764706
72,"Adair",2017,2
72,"Adair",2018,1.91240875912409
72,"Adair",2019,2.01587301587302
72,"Adair",2020,1.8560794044665
72,"Adair",2021,2.34640522875817
72,"Adair",2022,2.0195530726257
73,"Keokuk",2001,3.7427652733119
73,"Keokuk",2002,3.4969040247678
73,"Keokuk",2003,3.521875
73,"Keokuk",2004,3.53601340033501
73,"Keokuk",2005,3.23146747352496
73,"Keokuk",2006,3.49190938511327
73,"Keokuk",2007,4.07809523809524
73,"Keokuk",2008,3.47704918032787
73,"Keokuk",2009,3.07846153846154
73,"Keokuk",2010,2.8122332859175
73,"Keokuk",2011,2.90288315629742
73,"Keokuk",2012,3.05519480519481
73,"Keokuk",2013,2.98456260720412
73,"Keokuk",2014,3.2708719851577
73,"Keokuk",2015,3.35067437379576
73,"Keokuk",2016,3.46850393700787
73,"Keokuk",2017,3.55714285714286
73,"Keokuk",2018,3.2952380952381
73,"Keokuk",2019,2.43891402714932
73,"Keokuk",2020,2.58893871449925
73,"Keokuk",2021,2.71428571428571
73,"Keokuk",2022,2.55773955773956
74,"Warren",2001,6.99908256880734
74,"Warren",2002,6.53865546218487
74,"Warren",2003,6.3213716108453
74,"Warren",2004,0.826892109500805
74,"Warren",2005,0.706711409395973
74,"Warren",2006,5.45589182227946
74,"Warren",2007,5.40914709517923
74,"Warren",2008,5.01773455377574
74,"Warren",2009,0.565506653019447
74,"Warren",2010,0.505288461538462
74,"Warren",2011,0.469610843900306
74,"Warren",2012,0.4640605296343
74,"Warren",2013,0.438558402084238
74,"Warren",2014,4.0549889135255
74,"Warren",2015,3.82181069958848
